"","screenName","location","tweetID","text","latitude","longitude"
"2881","taromilkeu","neocity ",1100438265520222208,"Mau cerita sedikit soal tes pendengaranku kemarin. Bukan untuk dikasihani tapi awareness buat yang ngerasa ada masa… https://t.co/Zp4bAE3Xj4",28.2908067,-81.3681437
"2882","taromilkeu","neocity ",1100439083208208384,"Tapi pas tau hasil rontgen sore ini ternyata memang ada sinus maksilaris. Iya, dulu selalu dibilang ""Ah, ini alergi… https://t.co/DTFT3neRiN",28.2908067,-81.3681437
"2883","tarzelly","ashmont / DOT",1100503349152092160,"I have to admit I lied. The sinus stuff is alka seltzer but it’s essentially NyQuil. Sorry for lying to the kindest of anons",42.2830311,-71.063148
"2884","TasteForLife","Keene, NH",1101883943866036224,"Sinus Cleansing, Loving Yourself, and a Giveaway - https://t.co/mICOkOhhdb",42.933692,-72.2781409
"2885","TatMetalChick","Michigan",1101694874871566336,"Regretfully, I have to inform you that I will not be playing tomorrow night at Road Rangers. I've been getting my a… https://t.co/OhSjwMRDbq",44.3148443,-85.6023643
"2886","TaylerElizaa","hoewarden, ia",1101939587239329792,"I was laying down crying bc sinus infections suck and Ariana comes up to me, pets my head and says “oh no mom, don’… https://t.co/I9vlIpLbJM",42.9963772,-96.4891976
"2887","taylordseabolt","Spiveys Corner, NC",1101576840114831360,"Damn tired of a sinus headache",35.1954436,-78.48723
"2888","taylorOliveras","New Jersey, USA",1101461982375542784,"Allergies &amp; sinus pressure dying a very slow death",40.0583238,-74.4056612
"2889","taythigpen","Tampa, FL",1100454524899217408,"So by Monday morning my fever had been broken for 12 hours. Just a bit of sinus pain and still cramping like someon… https://t.co/3gKinbXxO4",27.950575,-82.4571776
"2890","tbfrye","Vincennes, IN",1100436498372087808,"I have strep throat and a sinus infection. 
I’m quarantined in my apartment for 48 hours. 
I’m dying send help.",38.677269,-87.5286325
"2891","teashiirt","a.j",1100727421072924672,"sinus go away ughhh",36.6982773,-95.6293234
"2892","teensith","KS",1100541050928676864,"i think the longest ive gone without sleep was like 40 hours because i was in sinus hell and had a bunch of stuff i had to do lol",39.011902,-98.4842465
"2893","temasmith","Toronto, ON, Canada",1102214422058160128,"I fully dropped off of this challenge when I got sick with that awful sinus infection, but @schraubd made it throug… https://t.co/n7kqIuHB1j",43.653226,-79.3831843
"2894","tenthday","United States",1100437764963790848,"@drivingrl I think I will! Like it would be great when well or maybe for a sinus infection. I’m not sure I’d have i… https://t.co/fMIheHDTp7",37.09024,-95.712891
"2895","tequila_water","California-Sonora",1100151291211218944,"My HR girl going on a secret boba run to make my day better is EXACTLY what I needed to fight this sinus infection",37.9829496,-120.3821724
"2896","TeresaTitsworth","Hopefully A Baseball Game",1102233235696902144,"@jamesaydelott Actually up early, 40°-50° temp difference in a 2 day time span for me meant sinus headache. <U+0001F615>",NA,NA
"2897","terptalkwbb","College Park, MD",1100177752769134592,"Owens with a sinus infection. Get well soon!!",38.9896967,-76.93776
"2898","terridtoo","Katy, Tx",1101879233343877120,"@poohnash I get them all the time. Sometimes it is caused by sinus issues backing up. So, I am having sinus surgery on the 26th",29.7857853,-95.8243956
"2899","Terryd515","Memphis, TN",1101528722484670464,"@KateeForbis I thought is was just me.  My Sinus have been more active this season.",35.1495343,-90.0489801
"2900","TerryStapes","Essex / London",1101407725358063616,"I’ve had the flu since Wednesday and obviously had sinus congestion. Every time I sneeze/blow my nose there’s so mu… https://t.co/QPJJJl1vKM",51.5338444,-0.099706
"2901","tfarrout","Merrick, NY",1100432863567192064,"To add—I was visiting my home state of Missouri during the holidays from NY. I was sick with sinus infection. I wen… https://t.co/eteTUZW9uo",40.6628795,-73.551516
"2902","th3Engineer","Philadelphia, PA",1101211858369941504,"Workin' w/ a sinus infection and a lot lot LOT of screaming to do.

I haven't passed out yet, but the day the still… https://t.co/we2RV4YpOZ",39.9525839,-75.1652215
"2903","thajbah97","Dhahran ",1102114228473905152,"@LameesGhamdi Sinus rhythm with frequent Multiform PVC’s. Fifth beat is a fusion beat appears after sinus pause.",26.2361248,50.0393017
"2904","thando___dube","<U+0001F4CD>Durban, South Africa",1100506330626965504,"Sinus really gets on my nerves <U+0001F62D><U+0001F62D>",-29.8586804,31.0218404
"2905","thando___dube","<U+0001F4CD>Durban, South Africa",1101736371264335872,"My sinus is so damn annoying",-29.8586804,31.0218404
"2906","ThaRealJimmyJam","Dahlonega, (N) GA Mountains",1101842254493294592,"I need a shutoff valve for my runny nose.<U+0001F927> Sinus problems for over a month now, ughh!!!!!!!. Gonna be 66 today and… https://t.co/R27a5QaKyE",34.5327167,-83.984202
"2907","thatawfulhippie","Wherever the cat is",1102353773584936960,"@collgibson211 I AM SO EXCITED FOR YOU a cat is really a cure-all. Except for like, a sinus infection. But even the… https://t.co/Zqn4WJR92o",NA,NA
"2908","thatdognurse","Adopt don't shop!",1102196357039775744,"Sinus pressure pain is probably the most annoying thing ever. Like I just have to deal with my face feeling like it was hit with a brick<U+0001F927><U+0001F616>",34.0049801,-118.4107555
"2909","thatNortherner1","North West, England",1102205805674283008,"When you got sinus pains in half your face and its giving you gum pain https://t.co/7yXBXWqxwH",NA,NA
"2910","ThatsNotMetal","Western Massachusetts, USA",1100858106328858624,"I have a sinus headache and my mouth tastes like pennies but I'm still throwing up the horns for metal you can't kill me",42.1149784,-72.5186855
"2911","thatssograce","Valdosta, GA",1102196049781948416,"i was outside for far too long yesterday and now i have a sinus infection. this is exactly why i don’t go outside",30.8327022,-83.2784851
"2912","The__Coon","cleveland",1101887845961289728,"@ejfromthea I got my nose pierced a couple weeks ago at the peak of a sinus infection  do that shit",41.49932,-81.6943605
"2913","The_ArithmaCook","Woodbridge, VA",1101898226200989696,"Zoe wanted to take a picture but the poor girl was straining to smile. We both got knocked down by some kind of col… https://t.co/9KShALUS2a",38.6581722,-77.2497049
"2914","The_key_of_G","where you wanna be!!! (SC)",1101671251297234944,"I dont wish sinus pressure on anybody!!!!!!!!!",34.8948569,-82.3420524
"2915","TheAgentHunt","Virginia, USA",1101854140664369152,"Ran 1.07 miles with Nike<U+2060> Run Club. First one back after 2 weeks of sinus infection and antibiotics #comebacklungs… https://t.co/nqq324PtHl",37.4315734,-78.6568942
"2916","theayurvedaexp","United States",1100731641276891136,"In Ayurveda, sinus infection or sinusitis can be compared to Kaphaja variety of diseases of the head (Kaphaja Shiro… https://t.co/6TnnL5RbWE",37.09024,-95.712891
"2917","theayurvedaexp","United States",1100856731314335744,"The ancient Ayurvedic authority Sushruta described the immediate causes of ‘Pratishaya’ as ‘nari prasanga’ (excessi… https://t.co/gXJtZmEMl2",37.09024,-95.712891
"2918","theayurvedaexp","United States",1102155004079755264,"In Ayurveda, sinus infection or sinusitis can be compared to Kaphaja variety of diseases of the head (Kaphaja Shiro… https://t.co/1lbLNFCFJJ",37.09024,-95.712891
"2919","theayurvedaexp","United States",1100825987347042304,"Nasal irrigation (Neti kriya) is considered one of the simplest yet powerful processes for nasal hygiene. It is tra… https://t.co/bmu1395kiN",37.09024,-95.712891
"2920","theBaconcat","Texas/CT/France",1101486913620455424,"If humans were code @_SamKeene what would the code be for sneezing? I think it's:

C;\Users\Baconcat&gt; rm /head/nose… https://t.co/lp6Um6gRgn",27.4903559,-99.3442668
"2921","TheBinaryLion","Southern Africa <U+0001F1FF><U+0001F1E6><U+0001F1E7><U+0001F1FC><U+0001F1FF><U+0001F1FC>",1102325849657880576,"Sinus Problems <U+0001F62A> why now",-24.3570767,19.5687103
"2922","Thedarkpreacher","Illinois, USA",1101980804228501504,"@fergcraft @LyriumBiotic It's ok, she's seen it now.

might need to revisit it sometime when she doesn't have a sin… https://t.co/qmFM6TCVHE",40.6331249,-89.3985283
"2923","TheDiane0905","Columbia, SC",1100440167167475712,"@Drstevenhobbs A month plus of sinus/ear infections and several courses of antibiotics motivated me.  It's a wonder drug.",34.0007104,-81.0348144
"2924","TheDiMono","The Internet",1101230350221697024,"Does anyone else find it unfair that sinus congestion, which is already a major inconvenience, is sometimes randoml… https://t.co/e7wtc5rB7z",41.207626,-96.0228889
"2925","TheDrKrazy","Atlanta, GA",1102327406533042176,"This Sinus infection has me like https://t.co/8dHdhXSLDr",33.7489954,-84.3879824
"2926","TheDrKrazy","Atlanta, GA",1102061369745178624,"If I get ANOTHER Sinus Infection I am gonna scream!!",33.7489954,-84.3879824
"2927","TheGamerScot","London, England",1100766241176895488,"As you might know, I had a sinus infection a week or so ago. It's almost gone, but the pain still gets crazy someti… https://t.co/um4ITLOtGk",51.5073509,-0.1277583
"2928","TheGardenPath1","4295 Seville Avenue, Cocoa, Florida, United States",1100872870719295488,"Can you say sinus problems? https://t.co/j0LRQ6pD1z",28.4194375,-80.8121065
"2929","TheJaseFiles","Barbados",1101475162803851264,"@meliafterdark I believe I got a slight sinus infection that going and coming, but I am good. And you?",13.193887,-59.543198
"2930","TheJaseFiles","Barbados",1100882063606140928,"You experience chronic allergies or sinus pain.",13.193887,-59.543198
"2931","TheJaseFiles","Barbados",1101594024920711168,"If I knew what triggered these sinus problems, I could act accordingly",13.193887,-59.543198
"2932","TheKainen","EAZ6",1100415495659024384,"I have so much sinus pressure built up bruh wtf",NA,NA
"2933","TheKainen","EAZ6",1100415142888497152,"Tips on releasing sinus pressure on my head?",NA,NA
"2934","thekaygirl__","904 <U+2708><U+FE0F> 850",1100108518584188928,"Damn I got a damn sinus infection bruh",NA,NA
"2935","thelovelykyyo","amosc: kay_dubb04",1100459485230000000,"@_Ciaraaaaaa_ I took allergy relief and sinus PE last night and this morning and it’s still not working <U+0001F927>",NA,NA
"2936","thelprovidence","new york city.",1101496423978283008,"@atomicblhue lmaooo! ya girl is out here breathing better + smelling all the smells. im mad ive been suffering w. my sinus issues this long.",40.7127753,-74.0059728
"2937","thembithembi","Los Angeles, CA",1100461209130651648,"@rmichaelthomas Right, sinus headaches back. my throat all dry &amp; itchy too",34.0522342,-118.2436849
"2938","themolco","Georgia, USA",1101668141451694080,"I had a blast writing today, now that i'm not being bashed in the eyes with sinus whatnots. Nice to be back in the… https://t.co/zgdgHiKS7b",32.1656221,-82.9000751
"2939","thenancan","USA",1102215380712542208,"@if_keto I found cream was causing sinus congestion, especially when I awake, and I have an addictive response wanting more cream.",37.09024,-95.712891
"2940","TheNotorious_KB","I'm worldwide <U+2708><U+FE0F><U+0001F30E><U+0001F30D><U+0001F30F>",1100889167523926016,"Sinus infection number 45 this year just throw my whole sinuses away at this point",NA,NA
"2941","theonlytuca","São Paulo",1101493409104257024,"@arlinds eu comprei ontem o tylenol sinus, mas tava a um passo disso.",-23.5505199,-46.6333094
"2942","thepres5","United States",1101848424553562112,"NARKOZSUZ KIL DÖNMESI AMELIYATI | pilonidal sinus cyst #Generalsurgery General surgery https://t.co/itQ4pwSJWV",37.09024,-95.712891
"2943","ThePrissAnn","WHY CAN'T I SIT DOWN FOR FIVE?",1102320583340158976,"I have a million ideas for food, but thanks to sinus drainage, all I want is watermelon and chicken broth. Because… https://t.co/xkMLIpafNX",NA,NA
"2944","ThePsion","Pittsburgh, Abel Twp & Ae'gura",1100443156955516928,"@joelweasley God I hope not, had mono once, would hate to have it again.  Just appears to be the mother of all sinus infections.",40.4406248,-79.9958864
"2945","thereal_leSHAY","PHILLY ",1101895325369991168,"@adorevii Bitch <U+0001F612> idk. Sinus infection probably <U+0001F974>",39.9525839,-75.1652215
"2946","therealdonw","Brownsburg, IN",1101683165477945344,"@G2_Fabian Sounds like a sinus infection. I waited a week and went to the doc. The antibiotics are clearing it up finally.",39.8433769,-86.3977735
"2947","TheREALJONES_BW","Gaborone, Botswana",1100404640426778624,"Ka phitho yame, ke kopa le ska la tshela kesi yame mmu. Eish, di sinus betsho!
<U+0001F62D><U+0001F62D><U+0001F62D><U+270B>",-24.6282079,25.9231471
"2948","TheRealJSpears","USA",1101474857836072960,"@BeTolliver I know the feeling bro. Sinus infections are no joke.",37.09024,-95.712891
"2949","therealmckpasta","Kirksville, MO",1100475225580412928,"im p sure i have a sinus infection someone buy me some dayquil so i dont die",40.1947539,-92.5832496
"2950","therobotjay","Moonbase Awesome",1100771894440198144,"update: jalapeños with breakfast have evicted a great many of the sinus-bees",NA,NA
"2951","thesailorluna","<U+2708><U+FE0F> <U+0001F1EF><U+0001F1F5>",1101695468415799296,"@ayenouk i am i am!! :'(((( i have a sinus infection and it's kind of getting in the way of me studying cus my face… https://t.co/C79ScUztyl",NA,NA
"2952","theshadygemini","stolen Abenaki land",1100840636595478528,"P sure I have a sinus infection and whew my god this sinus pressure is <U+2620><U+2620><U+2620> https://t.co/rCRrGoa24X",NA,NA
"2953","thetoysw01","SF Bay Area",1100840010570334208,"I just participated in an #AmazonGiveaway for SinuPulse Elite Advanced Nasal Sinus .... Check it out here:
 https://t.co/8Xb2LKgAWb",37.8271784,-122.2913078
"2954","TheYelloNegro","Taylor, TX",1100763372063244288,"I have a horrible ass sinus infection. Even my eyes are itching and draining",30.5707551,-97.4094438
"2955","ThickHerCurves","CharlotteMiamiVegas",1101734340768223232,"Why my mom wait until I’m dying from this sinus infection to decide she wants me to do stuff. <U+0001F974> I can barely talk a… https://t.co/v21USSJ2ey",35.2270869,-80.8431267
"2956","ThickHerCurves","CharlotteMiamiVegas",1102076737486233600,"Is having chills normal with a sinus infection? Because I am freezing right now and I’m wearing sweats to bed. But I don’t have a fever.",35.2270869,-80.8431267
"2957","thimmslickk","PARIS ",1100731819375427584,"I feel like shit. I just wanna lay in my bed and sleep this sinus infection away",48.856614,2.3522219
"2958","thin_90","she/her | chicago  ; not pro ",1100103219756306432,"i’ve been having, what feels like a ear/sinus/throat infection these past couple of days,,,, i can barely speak and… https://t.co/0pIbB18F6v",41.8812521,-87.6391178
"2959","this_bee_runs","Worthing, West Sussex",1100854768879185920,"My germ-buster run .  Having spent two days in bed with a painfully debilitating sinus infection I'm so happy that… https://t.co/pMwMnabxHl",50.81787,-0.372882
"2960","ThisIsCrauss","The Shiba Kingdom",1100841132282470400,"Currently still recovering from a severe sinus infection. Already had to re-schedule an exam for this Thursday. So… https://t.co/k7XLCU5tNv",NA,NA
"2961","thisismandi1","Airdrie Alberta",1100492023914737664,"Back at the gym after a 2 week  sinus infection hiatus. https://t.co/8RusAco2ng",51.2917005,-114.0143635
"2962","ThiweMbeki","EL/Bloem",1101948377019961344,"Sinus.",NA,NA
"2963","ThulaneSheba1","Nelspruit, South Africa",1102117625746911232,"""Ndok'shaya"" kwasho legenge yema sinus",-25.4752984,30.9694163
"2964","TiaaDeee","Coming to a city near you",1100810945163681792,"This sinus infection is kicking my ass",37.07489,-94.5135709
"2965","tickaddict","Norway",1101549307545702400,"Meningitis with cranial polyneuritis and cavernous sinus thrombosis by Borrelia crocidurae. First autochthonous cas… https://t.co/Uhvtw0I295",60.472024,8.468946
